,idGame,nWeekHome,Date,year,IdHomeTeam,FTG_asH,FT_against_H,FT_RESULT,HTG_asH,HT_against_H,HT_RESULT,Referee,Shoot_asH,Shoot_against_H,ShootTarget_asH,ShootTarget_against_H,Fouls_asH,Fouls_against_H,Corner_asH,Corner_against_H,YellowC_asH,YellowC_against_H,RedC_asH,RedC_againts_H,Shoot_asH_last_3,Shoot_asH_last_6,Shoot_asH_last_10,Shoot_asH_last_infinity,ShootTarget_asH_last_3,ShootTarget_asH_last_6,ShootTarget_asH_last_10,ShootTarget_asH_last_infinity,Fouls_asH_last_3,Fouls_asH_last_6,Fouls_asH_last_10,Fouls_asH_last_infinity,Corner_asH_last_3,Corner_asH_last_6,Corner_asH_last_10,Corner_asH_last_infinity,FTG_asH_last_3,FTG_asH_last_6,FTG_asH_last_10,FTG_asH_last_infinity,HTG_asH_last_3,HTG_asH_last_6,HTG_asH_last_10,HTG_asH_last_infinity,YellowC_asH_last_3,YellowC_asH_last_6,YellowC_asH_last_10,YellowC_asH_last_infinity,RedC_asH_last_3,RedC_asH_last_6,RedC_asH_last_10,RedC_asH_last_infinity,FT_against_H_last_3,FT_against_H_last_6,FT_against_H_last_10,FT_against_H_last_infinity,HT_against_H_last_3,HT_against_H_last_6,HT_against_H_last_10,HT_against_H_last_infinity,Shoot_against_H_last_3,Shoot_against_H_last_6,Shoot_against_H_last_10,Shoot_against_H_last_infinity,ShootTarget_against_H_last_3,ShootTarget_against_H_last_6,ShootTarget_against_H_last_10,ShootTarget_against_H_last_infinity,Fouls_against_H_last_3,Fouls_against_H_last_6,Fouls_against_H_last_10,Fouls_against_H_last_infinity,Corner_against_H_last_3,Corner_against_H_last_6,Corner_against_H_last_10,Corner_against_H_last_infinity,RedC_againts_H_last_3,RedC_againts_H_last_6,RedC_againts_H_last_10,RedC_againts_H_last_infinity,YellowC_against_H_last_3,YellowC_against_H_last_6,YellowC_against_H_last_10,YellowC_against_H_last_infinity
0,Liverpool_Norwich_2019,1,2019-08-09,2019,20,4,1,Winn,4,0,Winn,M Oliver,15,12,7,5,9,9,11,2,0,2,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
1,Crystal Palace_Everton_2019,1,2019-08-10,2019,12,0,0,Draw,0,0,Draw,J Moss,6,10,2,3,16,14,6,2,2,1,0,1,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
2,Burnley_Southampton_2019,1,2019-08-10,2019,8,3,0,Winn,0,0,Draw,G Scott,10,11,4,3,6,12,2,7,0,0,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
3,West Ham_Man City_2019,1,2019-08-10,2019,37,0,5,Lost,0,1,Lost,M Dean,5,14,3,9,6,13,1,1,2,2,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
4,Bournemouth_Sheffield United_2019,1,2019-08-10,2019,6,1,1,Draw,0,0,Draw,K Friend,13,8,3,3,10,19,3,4,2,1,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
5,Watford_Brighton_2019,1,2019-08-10,2019,35,0,3,Lost,0,1,Lost,C Pawson,11,5,3,3,15,11,5,2,0,1,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
6,Tottenham_Aston Villa_2019,1,2019-08-10,2019,34,3,1,Winn,0,1,Lost,C Kavanagh,31,7,7,4,13,9,14,0,1,0,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
7,Leicester_Wolves_2019,1,2019-08-11,2019,19,0,0,Draw,0,0,Draw,A Marriner,15,8,1,2,3,13,12,3,0,2,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
8,Man United_Chelsea_2019,1,2019-08-11,2019,22,4,0,Winn,1,0,Winn,A Taylor,11,18,5,7,15,13,3,5,3,4,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
9,Newcastle_Arsenal_2019,1,2019-08-11,2019,24,0,1,Lost,0,0,Draw,M Atkinson,9,8,2,2,12,7,5,3,1,3,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
10,Arsenal_Burnley_2019,1,2019-08-17,2019,0,2,1,Winn,1,1,Draw,M Dean,16,18,9,5,13,11,10,7,2,1,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
11,Man City_Tottenham_2019,1,2019-08-17,2019,21,2,2,Draw,2,1,Winn,M Oliver,30,3,10,2,14,4,13,2,1,0,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
12,Norwich_Newcastle_2019,1,2019-08-17,2019,25,3,1,Winn,1,0,Winn,S Attwell,15,10,8,3,9,11,7,5,1,3,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
13,Brighton_West Ham_2019,1,2019-08-17,2019,7,1,1,Draw,0,0,Draw,A Taylor,16,8,4,3,11,10,8,6,0,2,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
14,Southampton_Liverpool_2019,1,2019-08-17,2019,30,1,2,Lost,0,1,Lost,A Marriner,14,15,3,6,10,6,5,9,2,1,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
15,Everton_Watford_2019,1,2019-08-17,2019,14,1,0,Winn,1,0,Winn,L Mason,12,8,2,2,11,11,4,7,2,3,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
16,Aston Villa_Bournemouth_2019,1,2019-08-17,2019,1,1,2,Lost,0,2,Lost,M Atkinson,22,12,7,4,10,13,10,5,0,2,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
17,Sheffield United_Crystal Palace_2019,1,2019-08-18,2019,29,1,0,Winn,0,0,Draw,D Coote,15,6,3,4,16,11,8,4,3,1,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
18,Chelsea_Leicester_2019,1,2019-08-18,2019,11,1,1,Draw,1,0,Winn,O Langford,14,12,5,3,9,14,4,5,1,0,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
19,Wolves_Man United_2019,1,2019-08-19,2019,39,1,1,Draw,0,1,Lost,J Moss,6,9,2,2,17,8,4,6,2,2,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
20,Aston Villa_Everton_2019,2,2019-08-23,2019,1,2,0,Winn,1,0,Winn,M Oliver,7,12,3,1,10,18,0,6,2,3,0,0,,,,22,,,,7,,,,10,,,,10,,,,1,,,,0,,,,0,,,,0,,,,2,,,,2,,,,12,,,,4,,,,13,,,,5,,,,0,,,,2
21,Brighton_Southampton_2019,2,2019-08-24,2019,7,0,2,Lost,0,0,Draw,K Friend,12,12,3,4,9,10,8,5,1,3,1,0,,,,16,,,,4,,,,11,,,,8,,,,1,,,,0,,,,0,,,,0,,,,1,,,,0,,,,8,,,,3,,,,10,,,,6,,,,0,,,,2
22,Norwich_Chelsea_2019,2,2019-08-24,2019,25,2,3,Lost,2,2,Draw,M Atkinson,6,23,5,8,9,9,1,8,1,1,0,0,,,,15,,,,8,,,,9,,,,7,,,,3,,,,1,,,,1,,,,0,,,,1,,,,0,,,,10,,,,3,,,,11,,,,5,,,,0,,,,3
23,Watford_West Ham_2019,2,2019-08-24,2019,35,1,3,Lost,1,1,Draw,C Kavanagh,23,16,3,10,12,11,8,7,1,1,0,0,,,,11,,,,3,,,,15,,,,5,,,,0,,,,0,,,,0,,,,0,,,,3,,,,1,,,,5,,,,3,,,,11,,,,2,,,,0,,,,1
24,Sheffield United_Leicester_2019,2,2019-08-24,2019,29,1,2,Lost,0,1,Lost,A Madley,8,10,3,2,11,6,7,4,1,0,0,0,,,,15,,,,3,,,,16,,,,8,,,,1,,,,0,,,,3,,,,0,,,,0,,,,0,,,,6,,,,4,,,,11,,,,4,,,,0,,,,1
25,Liverpool_Arsenal_2019,2,2019-08-24,2019,20,3,1,Winn,1,0,Winn,A Taylor,25,9,5,3,8,5,6,4,1,1,0,0,,,,15,,,,7,,,,9,,,,11,,,,4,,,,4,,,,0,,,,0,,,,1,,,,0,,,,12,,,,5,,,,9,,,,2,,,,0,,,,2
26,Man United_Crystal Palace_2019,2,2019-08-24,2019,22,1,2,Lost,0,1,Lost,P Tierney,22,5,3,3,8,18,8,1,2,4,0,0,,,,11,,,,5,,,,15,,,,3,,,,4,,,,1,,,,3,,,,0,,,,0,,,,0,,,,18,,,,7,,,,13,,,,5,,,,0,,,,4
27,Tottenham_Newcastle_2019,2,2019-08-25,2019,34,0,1,Lost,0,1,Lost,M Dean,17,8,2,3,10,5,6,6,2,2,0,0,,,,31,,,,7,,,,13,,,,14,,,,3,,,,0,,,,1,,,,0,,,,1,,,,1,,,,7,,,,4,,,,9,,,,0,,,,0,,,,0
28,Bournemouth_Man City_2019,2,2019-08-25,2019,6,1,3,Lost,1,2,Lost,A Marriner,10,19,7,5,7,13,4,5,1,3,0,0,,,,13,,,,3,,,,10,,,,3,,,,1,,,,0,,,,2,,,,0,,,,1,,,,0,,,,8,,,,3,,,,19,,,,4,,,,0,,,,1
29,Wolves_Burnley_2019,2,2019-08-25,2019,39,1,1,Draw,0,1,Lost,C Pawson,17,13,2,4,9,11,4,3,0,2,0,0,,,,6,,,,2,,,,17,,,,4,,,,1,,,,0,,,,2,,,,0,,,,1,,,,1,,,,9,,,,2,,,,8,,,,6,,,,0,,,,2
30,Chelsea_Sheffield United_2019,2,2019-08-31,2019,11,2,2,Draw,2,0,Winn,S Attwell,13,8,5,2,6,11,3,4,0,1,0,0,,,,14,,,,5,,,,9,,,,4,,,,1,,,,1,,,,1,,,,0,,,,1,,,,0,,,,12,,,,3,,,,14,,,,5,,,,0,,,,0
31,Newcastle_Watford_2019,2,2019-08-31,2019,24,1,1,Draw,1,1,Draw,G Scott,13,13,5,3,5,11,6,5,2,3,0,0,,,,9,,,,2,,,,12,,,,5,,,,0,,,,0,,,,1,,,,0,,,,1,,,,0,,,,8,,,,2,,,,7,,,,3,,,,0,,,,3
32,Man City_Brighton_2019,2,2019-08-31,2019,21,4,0,Winn,2,0,Winn,J Moss,15,6,6,2,10,6,8,1,1,1,0,0,,,,30,,,,10,,,,14,,,,13,,,,2,,,,2,,,,1,,,,0,,,,2,,,,1,,,,3,,,,2,,,,4,,,,2,,,,0,,,,0
33,Crystal Palace_Aston Villa_2019,2,2019-08-31,2019,12,1,0,Winn,0,0,Draw,K Friend,22,10,5,2,15,16,13,2,2,4,0,1,,,,6,,,,2,,,,16,,,,6,,,,0,,,,0,,,,2,,,,0,,,,0,,,,0,,,,10,,,,3,,,,14,,,,2,,,,1,,,,1
34,Leicester_Bournemouth_2019,2,2019-08-31,2019,19,3,1,Winn,2,1,Winn,P Bankes,13,8,5,2,9,11,4,5,1,3,0,0,,,,15,,,,1,,,,3,,,,12,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,8,,,,2,,,,13,,,,3,,,,0,,,,2
35,Burnley_Liverpool_2019,2,2019-08-31,2019,8,0,3,Lost,0,2,Lost,C Kavanagh,7,15,2,7,10,16,6,4,0,0,0,0,,,,10,,,,4,,,,6,,,,2,,,,3,,,,0,,,,0,,,,0,,,,0,,,,0,,,,11,,,,3,,,,12,,,,7,,,,0,,,,0
36,West Ham_Norwich_2019,2,2019-08-31,2019,37,2,0,Winn,1,0,Winn,P Tierney,18,8,8,3,16,10,8,2,2,1,0,0,,,,5,,,,3,,,,6,,,,1,,,,0,,,,0,,,,2,,,,0,,,,5,,,,1,,,,14,,,,9,,,,13,,,,1,,,,0,,,,2
37,Southampton_Man United_2019,2,2019-08-31,2019,30,1,1,Draw,0,1,Lost,M Dean,10,21,2,8,17,7,2,3,1,2,1,0,,,,14,,,,3,,,,10,,,,5,,,,1,,,,0,,,,2,,,,0,,,,2,,,,1,,,,15,,,,6,,,,6,,,,9,,,,0,,,,1
38,Arsenal_Tottenham_2019,2,2019-09-01,2019,0,2,2,Draw,1,2,Lost,M Atkinson,26,13,8,9,13,19,11,6,3,5,0,0,,,,16,,,,9,,,,13,,,,10,,,,2,,,,1,,,,2,,,,0,,,,1,,,,1,,,,18,,,,5,,,,11,,,,7,,,,0,,,,1
39,Everton_Wolves_2019,2,2019-09-01,2019,14,3,2,Winn,2,1,Winn,A Taylor,15,8,6,5,12,12,7,7,1,4,0,1,,,,12,,,,2,,,,11,,,,4,,,,1,,,,1,,,,2,,,,0,,,,0,,,,0,,,,8,,,,2,,,,11,,,,7,,,,0,,,,3
40,Sheffield United_Southampton_2019,3,2019-09-14,2019,29,0,1,Lost,0,0,Draw,L Mason,17,11,4,7,10,7,12,6,1,1,1,0,,,,23,,,,6,,,,27,,,,15,,,,2,,,,0,,,,4,,,,0,,,,2,,,,1,,,,16,,,,6,,,,17,,,,8,,,,0,,,,1
41,Liverpool_Newcastle_2019,3,2019-09-14,2019,20,3,1,Winn,2,1,Winn,A Marriner,21,8,9,1,5,4,10,1,0,0,0,0,,,,40,,,,12,,,,17,,,,17,,,,7,,,,5,,,,1,,,,0,,,,2,,,,0,,,,21,,,,8,,,,14,,,,6,,,,0,,,,3
42,Tottenham_Crystal Palace_2019,3,2019-09-14,2019,34,4,0,Winn,4,0,Winn,C Pawson,13,11,5,6,19,11,4,3,4,2,0,0,,,,48,,,,9,,,,23,,,,20,,,,3,,,,0,,,,3,,,,0,,,,2,,,,2,,,,15,,,,7,,,,14,,,,6,,,,0,,,,2
43,Man United_Leicester_2019,3,2019-09-14,2019,22,1,0,Winn,1,0,Winn,M Atkinson,10,9,5,3,14,14,3,9,1,2,0,0,,,,33,,,,8,,,,23,,,,11,,,,5,,,,1,,,,5,,,,0,,,,2,,,,1,,,,23,,,,10,,,,31,,,,6,,,,0,,,,8
44,Wolves_Chelsea_2019,3,2019-09-14,2019,39,2,5,Lost,0,3,Lost,G Scott,11,15,4,6,8,11,7,5,1,2,0,0,,,,23,,,,4,,,,26,,,,8,,,,2,,,,0,,,,2,,,,0,,,,2,,,,2,,,,22,,,,6,,,,19,,,,9,,,,0,,,,4
45,Norwich_Man City_2019,3,2019-09-14,2019,25,3,2,Winn,2,1,Winn,K Friend,7,25,3,8,8,7,3,16,3,1,0,0,,,,21,,,,13,,,,18,,,,8,,,,5,,,,3,,,,2,,,,0,,,,4,,,,2,,,,33,,,,11,,,,20,,,,13,,,,0,,,,4
46,Brighton_Burnley_2019,3,2019-09-14,2019,7,1,1,Draw,0,0,Draw,M Oliver,14,7,5,1,13,7,3,6,0,2,0,0,,,,28,,,,7,,,,20,,,,16,,,,1,,,,0,,,,1,,,,1,,,,3,,,,0,,,,20,,,,7,,,,20,,,,11,,,,0,,,,5
47,Watford_Arsenal_2019,3,2019-09-15,2019,35,2,2,Draw,0,2,Lost,A Taylor,31,10,7,4,14,4,7,1,3,3,0,0,,,,34,,,,6,,,,27,,,,13,,,,1,,,,1,,,,1,,,,0,,,,6,,,,2,,,,21,,,,13,,,,22,,,,9,,,,0,,,,2
48,Bournemouth_Everton_2019,3,2019-09-15,2019,6,3,1,Winn,1,1,Draw,P Tierney,13,14,6,5,5,14,7,7,0,4,0,0,,,,23,,,,10,,,,17,,,,7,,,,2,,,,1,,,,3,,,,0,,,,4,,,,2,,,,27,,,,8,,,,32,,,,9,,,,0,,,,4
49,Aston Villa_West Ham_2019,3,2019-09-16,2019,1,0,0,Draw,0,0,Draw,M Dean,10,13,5,1,13,12,2,4,2,1,0,1,,,,29,,,,10,,,,20,,,,10,,,,3,,,,1,,,,2,,,,0,,,,2,,,,2,,,,24,,,,5,,,,31,,,,11,,,,0,,,,5
50,Southampton_Bournemouth_2019,3,2019-09-20,2019,30,1,3,Lost,0,2,Lost,C Kavanagh,25,6,6,3,8,9,4,5,1,3,0,0,,,,24,,,,5,,,,27,,,,7,,,,2,,,,0,,,,3,,,,1,,,,3,,,,2,,,,36,,,,14,,,,13,,,,12,,,,0,,,,3
51,Burnley_Norwich_2019,3,2019-09-21,2019,8,2,0,Winn,2,0,Winn,D Coote,13,11,6,2,11,10,7,3,0,1,0,0,,,,17,,,,6,,,,16,,,,8,,,,3,,,,0,,,,0,,,,0,,,,3,,,,2,,,,26,,,,10,,,,28,,,,11,,,,0,,,,0
52,Leicester_Tottenham_2019,3,2019-09-21,2019,19,2,1,Winn,0,1,Lost,P Tierney,16,11,7,4,16,13,8,2,1,2,0,0,,,,28,,,,6,,,,12,,,,16,,,,3,,,,2,,,,1,,,,0,,,,1,,,,1,,,,16,,,,4,,,,24,,,,8,,,,0,,,,5
53,Newcastle_Brighton_2019,3,2019-09-21,2019,24,0,0,Draw,0,0,Draw,M Atkinson,11,16,4,3,12,8,5,3,2,1,0,0,,,,22,,,,7,,,,17,,,,11,,,,1,,,,1,,,,3,,,,0,,,,2,,,,1,,,,21,,,,5,,,,18,,,,8,,,,0,,,,6
54,Man City_Watford_2019,3,2019-09-21,2019,21,8,0,Winn,5,0,Winn,M Dean,28,5,11,4,5,9,5,4,2,2,0,0,,,,45,,,,16,,,,24,,,,21,,,,6,,,,4,,,,2,,,,0,,,,2,,,,1,,,,9,,,,4,,,,10,,,,3,,,,0,,,,1
55,Everton_Sheffield United_2019,3,2019-09-21,2019,14,0,2,Lost,0,1,Lost,S Hooper,16,2,3,1,9,9,12,3,1,3,0,0,,,,27,,,,8,,,,23,,,,11,,,,4,,,,3,,,,3,,,,0,,,,2,,,,1,,,,16,,,,7,,,,23,,,,14,,,,1,,,,7
56,Arsenal_Aston Villa_2019,3,2019-09-22,2019,0,3,2,Winn,0,1,Lost,J Moss,21,14,6,9,13,15,9,4,5,1,1,0,,,,42,,,,17,,,,26,,,,21,,,,4,,,,2,,,,5,,,,0,,,,3,,,,3,,,,31,,,,14,,,,30,,,,13,,,,0,,,,6
57,West Ham_Man United_2019,3,2019-09-22,2019,37,2,0,Winn,1,0,Winn,A Taylor,8,9,6,3,8,9,3,7,2,2,0,0,,,,23,,,,11,,,,22,,,,9,,,,2,,,,1,,,,4,,,,0,,,,5,,,,1,,,,22,,,,12,,,,23,,,,3,,,,0,,,,3
58,Chelsea_Liverpool_2019,3,2019-09-22,2019,11,1,2,Lost,0,2,Lost,M Oliver,13,6,2,3,8,13,6,4,3,3,0,0,,,,27,,,,10,,,,15,,,,7,,,,3,,,,3,,,,1,,,,0,,,,3,,,,0,,,,20,,,,5,,,,25,,,,9,,,,0,,,,1
59,Crystal Palace_Wolves_2019,3,2019-09-22,2019,12,1,1,Draw,0,0,Draw,S Attwell,13,14,4,4,7,10,6,7,2,1,0,1,,,,28,,,,7,,,,31,,,,19,,,,1,,,,0,,,,4,,,,0,,,,0,,,,0,,,,20,,,,5,,,,30,,,,4,,,,2,,,,5
60,Everton_Man City_2019,4,2019-09-28,2019,14,1,3,Lost,1,1,Draw,M Oliver,12,20,8,9,4,8,5,2,2,2,0,0,43.0,,,43,11.0,,,11,32.0,,,32,23.0,,,23,4.0,,,4,3.0,,,3,4.0,,,4,0.0,,,0,4.0,,,4,2.0,,,2,18.0,,,18,8.0,,,8,32.0,,,32,17.0,,,17,1.0,,,1,10.0,,,10
61,Bournemouth_West Ham_2019,4,2019-09-28,2019,6,2,2,Draw,1,1,Draw,S Attwell,13,17,5,6,7,8,6,6,3,1,0,0,36.0,,,36,16.0,,,16,22.0,,,22,14.0,,,14,5.0,,,5,2.0,,,2,3.0,,,3,0.0,,,0,5.0,,,5,3.0,,,3,41.0,,,41,13.0,,,13,46.0,,,46,16.0,,,16,0.0,,,0,8.0,,,8
62,Aston Villa_Burnley_2019,4,2019-09-28,2019,1,2,2,Draw,1,0,Winn,L Mason,16,10,3,3,10,16,7,3,1,4,0,0,39.0,,,39,15.0,,,15,33.0,,,33,12.0,,,12,3.0,,,3,1.0,,,1,4.0,,,4,0.0,,,0,2.0,,,2,2.0,,,2,37.0,,,37,6.0,,,6,43.0,,,43,15.0,,,15,1.0,,,1,6.0,,,6
63,Tottenham_Southampton_2019,4,2019-09-28,2019,34,2,1,Winn,2,1,Winn,G Scott,9,14,4,6,5,16,6,6,0,2,1,0,61.0,,,61,14.0,,,14,42.0,,,42,24.0,,,24,7.0,,,7,4.0,,,4,7.0,,,7,0.0,,,0,2.0,,,2,2.0,,,2,26.0,,,26,13.0,,,13,25.0,,,25,9.0,,,9,0.0,,,0,4.0,,,4
64,Wolves_Watford_2019,4,2019-09-28,2019,39,2,0,Winn,1,0,Winn,P Tierney,6,14,2,5,5,6,1,6,0,1,0,0,34.0,,,34,8.0,,,8,34.0,,,34,15.0,,,15,4.0,,,4,0.0,,,0,3.0,,,3,0.0,,,0,7.0,,,7,5.0,,,5,37.0,,,37,12.0,,,12,30.0,,,30,14.0,,,14,0.0,,,0,6.0,,,6
